age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
26,F,Caucasian,25 - 45,Low,Male,2,-1,2,0,0,3
31,F,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,1
23,F,African-American,Less than 25,Low,Male,1,-24,3,1,1,22
39,F,African-American,25 - 45,Low,Male,0,-1,1,0,0,18
50,F,African-American,Greater than 45,Low,Male,4,-1,1,1,1,1
22,M,African-American,Less than 25,Medium,Female,0,-1,6,0,0,1
25,M,African-American,25 - 45,Low,Female,0,-1,2,0,0,1
21,F,African-American,Less than 25,High,Female,2,-1,9,0,0,1
20,F,Caucasian,Less than 25,Low,Male,1,-1,4,0,0,1
54,M,African-American,Greater than 45,Medium,Male,12,0,5,1,1,118
27,F,African-American,25 - 45,Medium,Female,2,-1,6,1,1,4
45,F,Caucasian,Greater than 45,Medium,Male,5,-4,5,1,1,1
34,F,African-American,25 - 45,Medium,Male,13,-1,7,1,1,1
55,F,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,1
24,M,African-American,Less than 25,Low,Male,0,-1,2,0,0,1
20,F,African-American,Less than 25,High,Male,0,0,10,1,1,0
37,M,African-American,25 - 45,Medium,Male,5,0,5,1,1,6
34,M,Caucasian,25 - 45,Low,Female,1,-21,1,0,0,1
41,F,African-American,25 - 45,Medium,Female,2,-26,6,1,1,24
21,F,African-American,Less than 25,Medium,Male,1,-1,6,1,1,1
22,F,African-American,Less than 25,Low,Male,3,-1,3,1,1,9
24,F,African-American,Less than 25,High,Male,0,0,8,0,0,1
42,F,Caucasian,25 - 45,Low,Male,8,-1,4,0,0,1
23,M,African-American,Less than 25,Low,Female,0,-1,4,1,1,1
20,M,Caucasian,Less than 25,Low,Male,0,-1,4,0,0,4
44,F,Caucasian,25 - 45,Low,Female,0,-1,1,1,1,1
20,M,African-American,Less than 25,Low,Male,0,-1,4,1,0,1
27,M,African-American,25 - 45,Medium,Male,5,-1,5,0,0,1
20,M,Caucasian,Less than 25,High,Male,0,-1,10,1,1,1
20,F,African-American,Less than 25,Medium,Male,0,-3,6,0,0,0
28,F,Caucasian,25 - 45,Low,Male,1,-1,4,1,1,30
29,F,African-American,25 - 45,Medium,Male,9,0,7,1,1,5
21,F,African-American,Less than 25,High,Male,0,-1,9,1,1,2
24,F,African-American,Less than 25,Medium,Female,2,-1,6,1,1,58
21,F,Other,Less than 25,Low,Male,0,-3,4,1,1,0
24,F,African-American,Less than 25,Medium,Female,0,0,5,0,0,0
23,F,African-American,Less than 25,Medium,Male,3,-1,5,1,1,6
27,F,Caucasian,25 - 45,Low,Male,0,0,4,0,0,12
24,F,Caucasian,Less than 25,Low,Male,0,-2,4,0,0,1
31,M,African-American,25 - 45,Medium,Male,6,27,6,1,1,49
22,F,African-American,Less than 25,Low,Male,0,-5,4,1,1,5
54,F,Caucasian,Greater than 45,Low,Male,0,0,1,0,0,0
35,F,African-American,25 - 45,Medium,Female,7,-1,6,1,1,2
53,F,African-American,Greater than 45,Medium,Female,0,-1,5,0,0,1
26,M,African-American,25 - 45,Low,Male,9,-1,4,1,1,2
48,M,African-American,Greater than 45,Low,Male,7,-1,4,1,1,4
56,M,African-American,Greater than 45,Low,Female,2,-1,1,1,1,1
25,F,African-American,25 - 45,Medium,Male,6,0,7,1,1,0
49,F,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0
34,M,Caucasian,25 - 45,Low,Male,0,-1,2,1,1,30
21,M,African-American,Less than 25,Medium,Male,0,-1,6,1,1,1
23,F,Caucasian,Less than 25,Medium,Male,0,-3,6,1,1,2
57,F,Caucasian,Greater than 45,Low,Male,0,-2,1,0,0,0
25,F,Caucasian,25 - 45,High,Male,5,-1,10,1,1,35
42,F,African-American,25 - 45,Medium,Female,1,-1,5,0,0,1
51,F,African-American,Greater than 45,Medium,Male,1,0,5,0,0,0
31,M,Other,25 - 45,Low,Male,5,0,2,0,0,1
53,M,African-American,Greater than 45,Medium,Male,13,-1,5,0,0,2
43,F,African-American,25 - 45,Medium,Female,6,0,7,0,0,0
34,F,African-American,25 - 45,Low,Male,0,-3,1,0,0,1
27,F,Caucasian,25 - 45,Medium,Female,2,0,5,1,1,0
51,M,African-American,Greater than 45,Low,Male,0,-1,1,0,0,6
26,M,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,1
47,F,African-American,Greater than 45,Medium,Male,5,-1,6,0,0,2
22,F,Caucasian,Less than 25,Low,Male,0,-1,4,0,0,1
36,F,Caucasian,25 - 45,Low,Female,0,0,2,0,0,1
36,M,Hispanic,25 - 45,Low,Female,1,0,3,0,0,1
41,F,Caucasian,25 - 45,Low,Male,4,-3,3,1,1,1
25,M,African-American,25 - 45,Medium,Male,6,-1,6,0,0,1
31,F,Hispanic,25 - 45,Low,Female,2,-1,3,1,1,1
33,M,Caucasian,25 - 45,Low,Male,0,-2,1,0,0,1
44,F,Caucasian,25 - 45,Low,Female,3,0,2,1,1,11
46,F,Caucasian,Greater than 45,Low,Male,0,-1,2,1,1,1
28,F,African-American,25 - 45,Low,Female,1,-1,2,0,0,1
28,F,African-American,25 - 45,Medium,Male,5,-1,5,1,1,171
66,F,African-American,Greater than 45,Low,Male,5,-1,2,1,1,1
20,M,Caucasian,Less than 25,Low,Male,0,0,3,0,0,0
27,F,African-American,25 - 45,Low,Male,2,-1,3,0,0,1
24,F,Other,Less than 25,Low,Female,0,-1,4,0,0,1
25,F,African-American,25 - 45,Low,Male,3,-1,3,1,1,6
39,F,African-American,25 - 45,Medium,Female,1,7,5,0,0,63
41,F,African-American,25 - 45,Low,Female,7,0,4,1,1,1
26,F,African-American,25 - 45,Low,Male,0,-1,2,0,0,1
25,M,African-American,25 - 45,Medium,Male,2,-27,5,1,1,1
55,M,Hispanic,Greater than 45,Low,Male,0,-1,1,0,0,1
22,F,African-American,Less than 25,High,Male,2,0,9,1,1,6
29,M,Other,25 - 45,Low,Female,2,0,2,1,1,0
25,F,African-American,25 - 45,High,Male,7,0,9,1,1,0
50,F,Hispanic,Greater than 45,Low,Male,5,-1,1,1,1,4
20,M,Caucasian,Less than 25,Medium,Female,0,-1,6,1,1,1
56,M,Caucasian,Greater than 45,Medium,Male,5,-1,7,1,0,1
25,F,African-American,25 - 45,High,Male,5,-1,8,1,1,1
48,F,African-American,Greater than 45,Low,Female,1,-1,1,0,0,1
21,F,African-American,Less than 25,High,Male,1,-1,9,0,0,2
31,M,Caucasian,25 - 45,Low,Male,2,0,1,1,1,34
35,M,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,0
25,M,Hispanic,25 - 45,Medium,Male,6,-1,7,1,1,40
34,F,African-American,25 - 45,Low,Male,2,-1,3,1,1,1
32,F,African-American,25 - 45,Medium,Male,0,-1,7,0,0,25
31,F,African-American,25 - 45,Low,Female,1,0,3,1,1,34
44,M,Hispanic,25 - 45,Low,Female,0,-1,1,0,0,1
31,M,African-American,25 - 45,Medium,Male,11,0,7,1,1,1
28,M,African-American,25 - 45,Low,Male,3,-1,2,1,1,8
27,F,African-American,25 - 45,High,Female,10,-1,9,1,1,15
24,F,African-American,Less than 25,High,Male,0,-1,9,1,1,7
49,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
40,F,Caucasian,25 - 45,Low,Female,0,0,2,0,0,0
22,M,African-American,Less than 25,Medium,Male,4,-12,6,0,0,1
28,F,African-American,25 - 45,Low,Male,5,-1,2,1,1,3
24,F,African-American,Less than 25,Medium,Male,2,-1,6,1,1,1
49,M,Caucasian,Greater than 45,Low,Male,1,-26,1,0,0,1
33,M,Caucasian,25 - 45,Medium,Male,0,-1,7,1,1,24
44,F,Caucasian,25 - 45,Medium,Male,0,-1,7,1,1,21
41,F,African-American,25 - 45,Medium,Male,12,0,6,1,1,0
46,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
57,M,African-American,Greater than 45,Low,Male,2,-1,1,0,0,1
32,F,African-American,25 - 45,High,Male,0,0,9,0,0,0
36,M,African-American,25 - 45,High,Male,1,-1,9,0,0,1
30,M,African-American,25 - 45,High,Male,1,-1,8,0,0,1
28,M,African-American,25 - 45,Low,Male,0,-1,2,0,0,5
31,M,Caucasian,25 - 45,Low,Male,3,-1,4,1,1,1
29,F,African-American,25 - 45,High,Male,8,-1,10,1,1,7
21,M,African-American,Less than 25,Medium,Male,1,-1,5,0,0,16
23,F,African-American,Less than 25,High,Male,5,24,8,1,1,1
27,M,Other,25 - 45,Low,Male,0,-1,1,0,0,1
25,F,Caucasian,25 - 45,High,Male,4,-30,9,0,0,1
49,F,African-American,Greater than 45,High,Female,25,-1,10,1,1,10
35,F,Other,25 - 45,Medium,Male,2,-1,5,0,0,1
35,F,Hispanic,25 - 45,Low,Male,0,-1,2,1,1,87
25,M,African-American,25 - 45,High,Female,1,-1,8,1,1,1
32,M,Hispanic,25 - 45,Medium,Male,2,15,7,1,1,1
35,F,African-American,25 - 45,Medium,Male,9,-1,6,0,0,1
32,M,African-American,25 - 45,High,Male,0,-1,9,0,0,1
23,M,African-American,Less than 25,Low,Female,0,-1,4,0,0,1
23,F,African-American,Less than 25,High,Male,4,-1,10,0,0,31
26,M,African-American,25 - 45,High,Female,0,-1,8,0,0,1
31,F,African-American,25 - 45,High,Male,9,0,8,1,1,0
22,M,African-American,Less than 25,Low,Male,0,-1,4,1,1,1
20,F,Caucasian,Less than 25,High,Female,0,-1,8,1,1,19
24,F,African-American,Less than 25,Low,Male,1,-1,3,0,0,1
37,M,African-American,25 - 45,Medium,Male,0,-1,7,0,0,1
29,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,1
34,F,Other,25 - 45,Low,Male,0,-2,2,0,0,2
29,F,African-American,25 - 45,Medium,Male,9,-1,7,1,1,1
49,F,Caucasian,Greater than 45,Low,Male,3,-1,1,0,0,1
31,F,African-American,25 - 45,Low,Male,2,-1,2,0,0,1
59,M,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
39,M,African-American,25 - 45,Low,Male,2,-1,1,1,1,1
23,F,African-American,Less than 25,Medium,Male,1,-1,5,0,0,1
27,F,African-American,25 - 45,Low,Male,3,-1,1,1,1,1
22,F,African-American,Less than 25,High,Male,1,-1,9,0,0,5
21,F,Caucasian,Less than 25,High,Male,0,-1,9,1,1,1
36,F,African-American,25 - 45,Low,Male,0,-1,1,0,0,1
30,F,African-American,25 - 45,Medium,Male,10,-8,6,1,1,7
31,M,Caucasian,25 - 45,Medium,Male,3,0,7,0,0,0
29,M,Hispanic,25 - 45,Low,Female,0,-3,3,0,0,1
47,M,Other,Greater than 45,Low,Male,5,-1,1,1,1,1
26,F,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,2
24,M,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
43,F,Other,25 - 45,Low,Male,1,-3,1,0,0,1
27,F,African-American,25 - 45,High,Male,11,-1,9,0,0,3
28,F,Caucasian,25 - 45,Low,Male,4,-1,4,0,0,190
33,F,Other,25 - 45,Low,Female,0,-1,2,0,0,1
54,F,Caucasian,Greater than 45,Low,Male,3,-1,3,1,1,9
57,M,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
30,F,African-American,25 - 45,Low,Male,2,-1,2,0,0,16
27,M,Other,25 - 45,Low,Male,0,-1,1,0,0,1
31,F,African-American,25 - 45,High,Female,4,0,8,0,0,1
29,F,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,1
29,M,Hispanic,25 - 45,Low,Female,0,-2,2,1,1,1
33,M,Hispanic,25 - 45,Low,Male,2,-5,3,0,0,4
22,M,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
35,M,African-American,25 - 45,High,Male,0,-1,8,1,1,2
29,F,African-American,25 - 45,Low,Male,2,-1,1,1,1,1
30,F,African-American,25 - 45,Medium,Male,14,-1,7,1,0,6
27,F,African-American,25 - 45,High,Male,2,-1,10,1,1,1
63,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,1
27,F,African-American,25 - 45,Medium,Male,6,-1,5,1,1,1
34,M,Other,25 - 45,Low,Male,3,-1,2,0,0,1
36,F,Caucasian,25 - 45,High,Male,0,-1,8,1,1,37
21,F,African-American,Less than 25,High,Male,0,-1,8,0,0,1
23,F,Caucasian,Less than 25,Low,Male,1,-1,3,0,0,1
40,F,African-American,25 - 45,Low,Male,1,-1,3,0,0,76
30,M,African-American,25 - 45,Medium,Male,3,-1,5,1,1,2
41,M,African-American,25 - 45,Medium,Male,1,-1,5,0,0,2
56,M,Caucasian,Greater than 45,Low,Male,0,0,1,0,0,0
23,F,African-American,Less than 25,Low,Male,1,-1,3,1,1,1
61,M,African-American,Greater than 45,Low,Male,14,-1,2,1,0,1
22,F,Hispanic,Less than 25,Medium,Male,0,-1,7,1,1,10
20,F,African-American,Less than 25,Medium,Male,0,-1,6,1,1,2
49,F,Caucasian,Greater than 45,Low,Male,2,-1,1,1,1,91
31,F,African-American,25 - 45,Medium,Male,6,-1,6,0,0,26
50,F,African-American,Greater than 45,Medium,Male,7,-1,5,1,1,2
31,M,African-American,25 - 45,Low,Female,3,-1,2,1,1,1
32,F,African-American,25 - 45,High,Male,4,-1,10,0,0,4
44,F,African-American,25 - 45,Low,Male,0,-1,1,1,1,1
56,M,Other,Greater than 45,Low,Male,0,-1,1,0,0,1
62,M,African-American,Greater than 45,Low,Male,0,0,1,0,0,0
43,F,African-American,25 - 45,Low,Male,3,-1,1,1,1,1
24,M,African-American,Less than 25,Low,Female,1,0,4,1,1,0
41,F,African-American,25 - 45,High,Male,13,-1,10,1,1,1
23,M,Caucasian,Less than 25,Medium,Male,0,-1,5,0,0,1
53,M,Other,Greater than 45,Low,Male,0,-1,1,0,0,1
67,M,Caucasian,Greater than 45,Low,Male,0,0,1,0,0,42
38,M,Hispanic,25 - 45,Low,Male,0,-1,1,0,0,1
40,F,Other,25 - 45,Low,Male,1,-1,1,0,0,1
20,F,African-American,Less than 25,Medium,Male,0,0,6,1,1,1
45,F,Other,Greater than 45,Low,Female,1,-1,1,0,0,2
29,M,African-American,25 - 45,High,Male,3,-1,8,1,1,60
32,M,Hispanic,25 - 45,Low,Male,0,0,2,0,0,0
34,F,Caucasian,25 - 45,Low,Female,0,-2,2,1,1,1
39,F,Other,25 - 45,Low,Female,0,-1,1,0,0,1
29,F,African-American,25 - 45,Low,Male,0,0,2,0,0,1
46,F,African-American,Greater than 45,Low,Male,4,-8,1,0,0,8
31,M,African-American,25 - 45,High,Male,9,-1,8,1,1,27
24,M,African-American,Less than 25,Low,Male,1,-13,2,0,0,0
28,F,African-American,25 - 45,Low,Male,1,0,1,1,1,0
25,M,African-American,25 - 45,Low,Female,0,-1,4,1,1,2
24,M,African-American,Less than 25,Medium,Female,0,-1,6,0,0,1
29,F,Other,25 - 45,Medium,Male,5,-1,6,0,0,258
28,F,Hispanic,25 - 45,High,Male,3,-1,8,1,1,165
36,F,Caucasian,25 - 45,Low,Male,1,-2,2,0,0,1
25,M,African-American,25 - 45,Medium,Male,2,0,6,1,0,3
29,F,Caucasian,25 - 45,Low,Male,0,0,1,0,0,14
26,F,Caucasian,25 - 45,High,Female,1,-1,9,0,0,3
23,F,African-American,Less than 25,High,Male,3,-1,9,1,1,2
20,F,Other,Less than 25,High,Male,1,-1,10,1,1,36
32,F,African-American,25 - 45,Medium,Male,4,-1,6,1,1,1
29,F,Hispanic,25 - 45,Low,Male,1,0,1,0,0,2
26,F,Caucasian,25 - 45,Low,Female,0,-1,3,0,0,1
35,M,Caucasian,25 - 45,Low,Male,0,-1,1,1,1,1
23,M,African-American,Less than 25,Low,Male,0,-2,4,1,1,1
46,M,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0
41,F,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,1
22,M,Caucasian,Less than 25,Medium,Male,0,0,6,1,1,0
27,M,African-American,25 - 45,Medium,Male,7,-1,7,1,1,28
38,M,Other,25 - 45,Low,Female,0,-1,1,0,0,1
24,F,African-American,Less than 25,Medium,Female,1,26,6,1,1,1
27,F,African-American,25 - 45,High,Male,10,-1,9,1,1,1
22,M,Caucasian,Less than 25,Medium,Male,1,-1,7,0,0,24
26,M,African-American,25 - 45,Medium,Male,3,-1,6,1,1,2
26,M,Caucasian,25 - 45,Medium,Male,7,-1,6,0,0,69
29,F,Caucasian,25 - 45,Low,Male,3,-1,4,1,1,1
42,F,African-American,25 - 45,High,Female,17,-8,10,1,1,8
30,M,African-American,25 - 45,Low,Male,0,-1,1,0,0,1
34,F,Caucasian,25 - 45,Medium,Male,1,-1,5,0,0,1
23,M,Caucasian,Less than 25,Medium,Male,3,-1,7,0,0,1
47,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,1
55,M,Caucasian,Greater than 45,Low,Male,2,-1,1,0,0,13
30,M,Hispanic,25 - 45,Low,Male,0,-1,3,0,0,1
43,F,African-American,25 - 45,Medium,Male,2,0,7,0,0,0
45,F,African-American,Greater than 45,High,Male,38,-1,8,1,1,121
30,M,Hispanic,25 - 45,Low,Male,0,-1,1,0,0,1
61,F,Caucasian,Greater than 45,Medium,Female,15,-10,6,0,0,1
49,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
49,M,African-American,Greater than 45,Low,Male,1,0,1,0,0,0
42,F,African-American,25 - 45,Low,Male,1,0,1,0,0,0
24,M,African-American,Less than 25,Medium,Male,1,-1,7,0,0,25
51,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
32,M,Hispanic,25 - 45,Medium,Male,6,-1,5,1,1,9
26,F,Caucasian,25 - 45,Low,Male,2,-1,3,1,1,19
28,F,Caucasian,25 - 45,Low,Male,2,0,2,1,1,42
49,F,African-American,Greater than 45,Low,Male,2,-1,1,0,0,2
56,F,Caucasian,Greater than 45,Low,Male,1,0,2,0,0,35
53,M,Caucasian,Greater than 45,Low,Male,8,-1,4,0,0,5
27,M,Other,25 - 45,Low,Male,2,-1,2,1,1,2
34,F,Hispanic,25 - 45,Medium,Male,17,-1,6,1,1,40
41,M,Caucasian,25 - 45,Low,Male,3,-1,1,0,0,1
45,F,African-American,Greater than 45,Low,Male,6,0,4,0,0,1
21,F,African-American,Less than 25,High,Female,0,0,10,0,0,78
27,M,Caucasian,25 - 45,Low,Male,2,0,4,1,1,1
21,F,African-American,Less than 25,Low,Male,0,-2,3,0,0,14
31,F,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,82
45,M,Hispanic,Greater than 45,Low,Female,0,0,1,0,0,1
30,F,African-American,25 - 45,Medium,Male,8,-1,6,1,0,1
43,M,Hispanic,25 - 45,Low,Male,1,-1,1,1,1,1
23,F,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
52,F,Caucasian,Greater than 45,Low,Male,1,-1,1,0,0,1
48,M,African-American,Greater than 45,Low,Male,11,-1,4,1,1,56
51,M,African-American,Greater than 45,Low,Female,3,-1,2,0,0,1
30,M,Caucasian,25 - 45,Low,Male,1,-4,2,1,1,1
29,F,African-American,25 - 45,Low,Female,5,-9,4,1,1,9
44,F,African-American,25 - 45,Low,Female,0,0,1,0,0,0
34,F,African-American,25 - 45,Medium,Male,12,0,6,1,1,1
25,F,Hispanic,25 - 45,Low,Female,0,0,4,0,0,0
28,F,African-American,25 - 45,Medium,Male,5,-1,7,1,1,2
28,F,African-American,25 - 45,Medium,Male,9,-1,7,1,1,43
37,M,Other,25 - 45,Low,Male,0,-1,1,1,0,1
34,F,Caucasian,25 - 45,Low,Female,0,-2,3,0,0,1
23,M,African-American,Less than 25,Medium,Male,3,-1,7,1,1,9
71,M,Caucasian,Greater than 45,Low,Male,3,-1,1,0,0,0
45,M,Caucasian,Greater than 45,Low,Male,2,0,1,0,0,0
33,F,Native American,25 - 45,Medium,Female,5,-1,7,1,1,2
29,M,African-American,25 - 45,Low,Male,0,0,1,0,0,1
36,F,Hispanic,25 - 45,Low,Male,5,-2,2,0,0,1
52,F,African-American,Greater than 45,Medium,Male,17,0,7,1,1,29
42,F,Hispanic,25 - 45,Low,Male,1,0,1,1,1,52
21,M,African-American,Less than 25,Medium,Male,0,-1,5,0,0,3
29,M,Caucasian,25 - 45,Low,Male,2,-1,1,0,0,1
54,M,Caucasian,Greater than 45,Low,Male,0,-4,1,0,0,1
27,F,Caucasian,25 - 45,Low,Male,0,-1,2,1,1,1
29,M,Caucasian,25 - 45,Low,Male,1,-1,3,0,0,1
25,F,Hispanic,25 - 45,Medium,Female,14,-1,6,0,0,1
62,M,Other,Greater than 45,Low,Male,0,-1,1,0,0,1
23,M,African-American,Less than 25,Medium,Female,2,-1,7,1,1,1
22,F,Other,Less than 25,Low,Male,1,-1,4,1,1,1
65,F,Caucasian,Greater than 45,Low,Female,1,-11,1,0,0,2
31,F,African-American,25 - 45,Medium,Male,15,-1,6,1,1,91
31,F,Caucasian,25 - 45,Low,Male,0,0,1,0,0,1
21,F,African-American,Less than 25,High,Male,0,-1,9,0,0,5
27,F,African-American,25 - 45,Medium,Male,17,0,7,1,1,1
33,F,Caucasian,25 - 45,Low,Male,1,-1,2,0,0,20
25,F,African-American,25 - 45,Medium,Male,3,-1,7,0,0,1
39,F,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,1
29,M,African-American,25 - 45,High,Male,8,0,9,1,1,1
27,F,African-American,25 - 45,High,Male,15,-1,10,1,1,49
42,F,Caucasian,25 - 45,Low,Female,0,-3,1,0,0,2
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,1
27,M,African-American,25 - 45,Medium,Male,5,-1,5,1,1,6
36,M,African-American,25 - 45,High,Male,2,-1,9,1,1,46
24,F,African-American,Less than 25,Low,Female,0,-1,4,1,1,1
67,M,Caucasian,Greater than 45,Low,Female,0,-3,1,0,0,1
29,F,Other,25 - 45,Low,Male,4,-1,2,1,1,3
39,F,African-American,25 - 45,Low,Male,3,-1,4,1,1,34
41,M,Hispanic,25 - 45,Low,Male,1,-4,1,0,0,1
25,F,African-American,25 - 45,Low,Female,1,-1,3,0,0,4
40,F,Caucasian,25 - 45,High,Male,8,-28,8,1,1,7
37,M,African-American,25 - 45,Low,Male,4,-1,4,1,1,1
42,F,African-American,25 - 45,High,Female,8,0,8,1,1,1
26,F,African-American,25 - 45,High,Male,8,-1,9,1,1,1
23,M,African-American,Less than 25,Medium,Male,1,0,6,0,0,178
31,M,Caucasian,25 - 45,Low,Female,1,-1,1,1,1,1
26,F,Caucasian,25 - 45,Medium,Male,4,-1,7,1,1,2
51,M,Caucasian,Greater than 45,Low,Male,2,0,1,1,1,0
67,M,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
27,F,African-American,25 - 45,Medium,Male,10,-1,7,0,0,1
26,M,Caucasian,25 - 45,Medium,Female,1,-1,6,0,0,1
55,M,African-American,Greater than 45,Medium,Male,3,-1,5,1,1,70
31,F,Other,25 - 45,Low,Male,0,-1,3,0,0,68
28,M,Caucasian,25 - 45,Low,Male,0,-1,4,0,0,1
51,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,0
28,F,African-American,25 - 45,High,Male,13,-1,8,1,1,2
22,F,African-American,Less than 25,Medium,Male,0,-1,7,1,1,2
26,F,African-American,25 - 45,Low,Male,2,-1,3,1,1,2
27,F,African-American,25 - 45,Low,Female,1,-1,3,0,0,2
32,M,African-American,25 - 45,Low,Male,5,-1,4,0,0,1
36,F,African-American,25 - 45,Medium,Male,11,-1,6,1,1,36
27,M,African-American,25 - 45,Medium,Male,4,-1,6,0,0,2
41,F,Caucasian,25 - 45,Low,Male,1,-1,1,1,1,1
24,M,African-American,Less than 25,High,Male,12,-1,10,0,0,17
61,F,African-American,Greater than 45,Low,Male,11,-1,3,0,0,1
29,F,Caucasian,25 - 45,Low,Female,3,0,3,0,0,0
34,F,Caucasian,25 - 45,Low,Male,11,-1,4,0,0,1
45,F,Caucasian,Greater than 45,Low,Male,0,-5,3,0,0,1
21,F,Caucasian,Less than 25,High,Male,3,-1,10,1,1,1
28,F,African-American,25 - 45,High,Male,20,0,8,1,1,0
31,F,Caucasian,25 - 45,Low,Male,6,-1,4,0,0,3
59,M,Caucasian,Greater than 45,Low,Male,0,-1,2,1,1,1
40,M,African-American,25 - 45,Low,Male,8,-1,4,1,1,1
22,M,Caucasian,Less than 25,High,Female,1,-1,8,0,0,18
21,M,African-American,Less than 25,Low,Male,1,-1,4,1,1,1
25,F,Caucasian,25 - 45,Medium,Male,2,-25,5,1,1,1
25,F,African-American,25 - 45,Medium,Female,1,-1,5,0,0,1
47,M,African-American,Greater than 45,Medium,Male,3,0,5,1,1,7
21,M,African-American,Less than 25,Medium,Male,5,-1,5,1,1,1
29,F,African-American,25 - 45,Medium,Male,1,-1,5,1,1,3
40,F,Caucasian,25 - 45,Medium,Male,4,-1,5,1,1,1
32,F,Hispanic,25 - 45,Low,Female,1,-3,2,0,0,1
39,M,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,1
22,F,Other,Less than 25,Low,Male,3,-1,3,0,0,2
30,M,African-American,25 - 45,Medium,Female,0,-1,5,1,1,1
25,M,Caucasian,25 - 45,High,Male,0,-1,9,0,0,1
21,M,Caucasian,Less than 25,Medium,Female,0,-1,5,1,1,2
25,M,Caucasian,25 - 45,Low,Male,0,-1,2,1,1,21
27,M,African-American,25 - 45,High,Male,5,0,10,1,1,37
45,M,Caucasian,Greater than 45,Low,Male,4,-1,1,1,1,4
32,F,African-American,25 - 45,Low,Male,4,-1,3,1,1,1
22,M,African-American,Less than 25,High,Male,0,-1,10,1,1,1
23,F,Other,Less than 25,High,Male,6,-1,8,1,1,84
44,F,African-American,25 - 45,Medium,Female,6,-1,6,0,0,2
59,F,Other,Greater than 45,Low,Male,20,-1,3,1,1,199
23,F,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
46,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,1
33,F,Caucasian,25 - 45,Low,Male,2,-14,4,0,0,14
30,M,Other,25 - 45,Low,Male,1,-1,2,1,1,1
40,F,Caucasian,25 - 45,Low,Female,3,-1,1,1,1,1
54,F,Caucasian,Greater than 45,Low,Male,7,0,3,0,0,0
21,M,Caucasian,Less than 25,Medium,Male,0,-1,7,0,0,1
43,M,Caucasian,25 - 45,Low,Male,6,-1,2,1,1,1
22,M,African-American,Less than 25,High,Male,0,-1,10,0,0,4
31,F,African-American,25 - 45,Medium,Male,0,0,7,0,0,0
32,F,African-American,25 - 45,High,Male,6,-1,8,1,1,130
27,F,Hispanic,25 - 45,Low,Male,4,-1,2,1,1,3
21,M,African-American,Less than 25,Medium,Male,1,-1,5,0,0,1
23,M,Caucasian,Less than 25,Medium,Male,0,0,6,0,0,1
33,M,African-American,25 - 45,Medium,Male,3,-1,6,1,1,115
64,M,African-American,Greater than 45,Low,Male,0,-1,2,0,0,1
42,F,Other,25 - 45,Low,Female,0,-1,1,0,0,281
20,F,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
26,M,Caucasian,25 - 45,Low,Male,1,-1,2,0,0,1
30,F,African-American,25 - 45,High,Male,18,-1,10,1,1,62
23,M,Hispanic,Less than 25,Low,Male,0,-1,2,1,1,1
23,F,African-American,Less than 25,High,Male,10,-1,10,1,1,4
60,F,African-American,Greater than 45,Medium,Male,13,-1,6,1,1,2
46,F,African-American,Greater than 45,Medium,Male,2,0,7,1,1,65
56,M,Caucasian,Greater than 45,Low,Male,0,0,1,1,1,0
45,F,African-American,Greater than 45,Low,Female,0,-1,1,0,0,1
26,F,African-American,25 - 45,Low,Male,4,0,3,1,1,0
47,M,African-American,Greater than 45,Medium,Female,4,-1,6,0,0,1
29,F,African-American,25 - 45,Medium,Female,7,0,7,1,1,2
32,F,African-American,25 - 45,High,Male,9,-1,10,0,0,56
23,F,Other,Less than 25,Low,Male,0,-1,4,0,0,1
